"timeFrom","timeTo","timeSpan","propSharedCellsNotNA","timeFromPropNotNA","timeToPropNotNA","mean","sum","quantile_quant0p05","quantile_quant0p95","prevalence","centroidVelocity","centroidLong","centroidLat","nsCentroidVelocity","nsCentroidLat","ewCentroidVelocity","ewCentroidLong","nsQuantVelocity_quant0p05","nsQuantLat_quant0p05","nsQuantVelocity_quant0p95","nsQuantLat_quant0p95"
-20640,-20610,30,0.534175084175084,0.534175084175084,0.534175084175084,0.4115692828483,2611.81866895531,0,1,0.448156318941065,21.8828817252716,537402.439375405,-38974.2269949033,12.7023939789089,-38974.2269949033,17.8188018622692,537402.439375405,3.11720727202483,-1207337.92313437,15.7050302392027,1167318.54944668
-20610,-20580,30,0.534175084175084,0.534175084175084,0.534175084175084,0.411722630091664,2612.7918105617,0,1,0.447998739363379,21.5423415586998,537928.2748224,-38598.5112585643,12.5238578779647,-38598.5112585643,17.5278482331467,537928.2748224,3.0872078547487,-1207245.30689873,15.0769798121105,1167770.85884105
-20580,-20550,30,0.534175084175084,0.534175084175084,0.534175084175084,0.411958803184273,2614.2905650074,0,1,0.448313898518752,41.947863496846,538758.293677549,-37652.6097695856,31.5300496326228,-37652.6097695856,27.6672951716348,538758.293677549,4.75466927599628,-1207102.66682045,52.1811181202453,1169336.29238465
-20550,-20520,30,0.534175084175084,0.534175084175084,0.534175084175084,0.412197800834192,2615.80724409378,0,1,0.448471478096439,41.2080473363268,539782.681254285,-36960.5671831986,23.0680862129026,-36960.5671831986,34.1462525578875,539782.681254285,4.81153365335582,-1206958.32081085,79.8539716425973,1171731.91153393
-20520,-20490,30,0.533838383838384,0.534175084175084,0.533922558922559,0.412270986863532,2615.03486967538,0,1,0.448368279993694,9.97829029852113,539483.336536316,-36959.0214220617,0.051525371230188,-36959.0214220617,-9.97815726563179,539483.336536316,-2.45029125836833,-1207031.8295486,-28.5744338331356,1170874.67851894
-20490,-20460,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412329450719899,2615.40570591632,0,1,0.448998896421252,7.1069214742529,539660.864661701,-36840.948291103,3.93577103195615,-36840.948291103,5.91760417949796,539660.864661701,1.17644600573306,-1206996.53616843,12.3509340717612,1171245.20654109
-20460,-20430,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412386410270729,2615.76700034723,0,1,0.449156550528141,6.93082996581898,539834.27482918,-36726.223936981,3.82414513739956,-36726.223936981,5.78033891594581,539834.27482918,1.14617543600034,-1206962.15090535,11.8150143089471,1171599.65697036
-20430,-20400,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412442299326018,2616.12150462493,0,1,0.449156550528141,6.88303398452843,540006.681979097,-36612.5827657168,3.78803904214001,-36612.5827657168,5.7469049972482,540006.681979097,1.12463426028068,-1206928.41187754,11.7837854996789,1171953.17053535
-20400,-20370,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412498188368165,2616.47600881927,0,1,0.449156550528141,6.88116487081742,540179.042300135,-36498.9724373431,3.78701094578913,-36498.9724373431,5.74534403459402,540179.042300135,1.12463399584716,-1206894.67285766,11.7171542818037,1172304.6851638
-20370,-20340,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412554077436375,2616.83051317893,0,1,0.449156550528141,6.87930886946745,540351.356146095,-36385.3927738473,3.78598878319463,-36385.3927738473,5.7437948653358,540351.356146095,1.1246345202749,-1206860.93382206,11.6511104755259,1172654.21847807
-20340,-20310,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412697420133189,2617.73973590482,0,1,0.450102475169478,28.112156964174,540866.625440676,-35717.7389815851,22.2551264087379,-35717.7389815851,17.1756431527164,540866.625440676,2.8844307166369,-1206774.40090056,64.2683051228989,1174582.26763176
-20310,-20280,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412755907465038,2618.11072105073,0,1,0.450102475169478,7.37630683748118,541047.965462025,-35590.9134756249,4.22751686534223,-35590.9134756249,6.04466737826976,541047.965462025,1.17691839393228,-1206739.09334874,12.6347810609499,1174961.31106359
-20280,-20250,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412814394839025,2618.48170646394,0,1,0.450102475169478,7.37422377848945,541229.254292984,-35464.1238133061,4.22632207729063,-35464.1238133061,6.04296103199789,541229.254292984,1.17691924188597,-1206703.78577148,12.5629991101411,1175338.20103689
-20250,-20220,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412874460786056,2618.86270476596,0,1,0.450260129276368,7.44404841433017,541412.044120719,-35335.825917797,4.27659651697201,-35335.825917797,6.09299425782713,541412.044120719,1.20868426846961,-1206667.52524343,12.4400046035104,1175711.401175
-20220,-20190,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412933117261163,2619.23476278756,0,1,0.450260129276368,7.37769863282669,541593.395334583,-35208.9435682151,4.22941165272957,-35208.9435682151,6.04504046211174,541593.395334583,1.18032199956942,-1206632.11558344,12.4158314113272,1176083.87611734
-20190,-20160,30,0.533922558922559,0.533922558922559,0.533922558922559,0.412991773752568,2619.60682091254,0,1,0.450260129276368,7.37561265316414,541774.695273499,-35082.0970942489,4.22821579887386,-35082.0970942489,6.04333129719598,541774.695273499,1.18032232752691,-1206596.70591361,12.3459216092946,1176454.25376561
